seed,floor,combination,projected_covariance_rmse,quadratic,logdet,constant,nll
18,0.001,true_drift_arff_covariance,0.113043005787748,0.9691860166484828,-11.652884688715657,1.8378770664093453,-8.845821605657829
18,0.001,hybrid,0.113043005787748,0.9690487957536396,-11.652884688715657,1.8378770664093453,-8.845958826552671
18,0.001,arff_original,0.113043005787748,0.9851948688561791,-11.652884688715657,1.8378770664093453,-8.829812753450133
19,1e-08,true_drift_arff_covariance,0.11125986539249462,20485.567201301645,-14.270329852413642,1.8378770664093453,20473.13474851564
19,1e-08,hybrid,0.11125986539249462,20492.599529681203,-14.270329852413642,1.8378770664093453,20480.1670768952
19,1e-08,arff_original,0.11125986539249462,21791.642852018857,-14.270329852413642,1.8378770664093453,21779.210399232852
19,1e-06,true_drift_arff_covariance,0.111259864556542,205.44603722055825,-13.218739240443258,1.8378770664093453,194.06517504652433
19,1e-06,hybrid,0.111259864556542,205.51574514946117,-13.218739240443258,1.8378770664093453,194.13488297542727
19,1e-06,arff_original,0.111259864556542,218.50228013217404,-13.218739240443258,1.8378770664093453,207.1214179581401
19,0.0001,true_drift_arff_covariance,0.1112597859376183,2.6030282752433354,-12.166823776111832,1.8378770664093453,-7.725918434459151
19,0.0001,hybrid,0.1112597859376183,2.603670930786775,-12.166823776111832,1.8378770664093453,-7.72527577891571
19,0.0001,arff_original,0.1112597859376183,2.734230735529734,-12.166823776111832,1.8378770664093453,-7.59471597417275
